orderId,itemId,Quantity,Name,catId,catName
8985,37,1,Super Cheese,29,Starters
8985,123,1,Pepsi 1,38,Beverages 
8985,123,2,Pepsi 1,38,Beverages 
8985,90,1,French Fries,29,Starters
8986,123,5,Pepsi 1,38,Beverages 
8986,123,3,Pepsi 1,38,Beverages 
8986,126,4,Water Bottle 1,38,Beverages 
8988,7,1,Margherita Pizza,27,Pizza 
8988,36,1,Cheese Garlic Bread ,29,Starters
8988,36,1,Cheese Garlic Bread ,29,Starters
8988,123,1,Pepsi 1,38,Beverages 
8988,90,1,French Fries,29,Starters
8989,126,5,Water Bottle 1,38,Beverages 
8989,123,4,Pepsi 1,38,Beverages 
8990,123,5,Pepsi 1,38,Beverages 
8990,123,1,Pepsi 1,38,Beverages 
8991,11,1,Garden Fresh Pizza ,27,Pizza 
8991,90,1,French Fries,29,Starters
8996,90,1,French Fries,29,Starters
8996,33,1,Potato Wedges,29,Starters
8996,126,1,Water Bottle 1,38,Beverages 
8996,123,2,Pepsi 1,38,Beverages 
8997,77,1,Chicken Delight ,27,Pizza 
8997,33,1,Potato Wedges,29,Starters
8997,123,1,Pepsi 1,38,Beverages 
9000,34,1,Cheese Sticks ,29,Starters
9000,39,1,Lava Cake,31,Desserts
9002,37,2,Super Cheese,29,Starters
9002,34,2,Cheese Sticks ,29,Starters
9002,17,1,Veg Supreme Pizza,27,Pizza 
9006,126,1,Water Bottle 1,38,Beverages 
9006,126,1,Water Bottle 1,38,Beverages 
9008,21,1,Rainbow Veggie Pizza ,27,Pizza 
9008,90,1,French Fries,29,Starters
9009,109,1,Cheesy Veggie Pasta,55,Pasta
9009,37,1,Super Cheese,29,Starters
9010,25,1,Panner Tandoori Pizza,27,Pizza 
9010,90,1,French Fries,29,Starters
9014,25,1,Panner Tandoori Pizza,27,Pizza 
9014,123,1,Pepsi 1,38,Beverages 
9015,99,1,Meal For 2 Veg,39,Meal Deal
9015,122,1,Water Bottle ,38,Beverages 
9016,90,1,French Fries,29,Starters
9016,15,1,Veggie Lovers Pizza ,27,Pizza 
9017,7,1,Margherita Pizza,27,Pizza 
9017,90,2,French Fries,29,Starters
9018,23,1,Jughalbandhi,27,Pizza 
9018,123,2,Pepsi 1,38,Beverages 
9019,37,1,Super Cheese,29,Starters
9019,33,1,Potato Wedges,29,Starters
9019,123,1,Pepsi 1,38,Beverages 
9019,123,1,Pepsi 1,38,Beverages 
9020,17,1,Veg Supreme Pizza,27,Pizza 
9020,123,1,Pepsi 1,38,Beverages 
9021,90,1,French Fries,29,Starters
9021,77,1,Chicken Delight ,27,Pizza 
9022,123,1,Pepsi 1,38,Beverages 
9022,90,1,French Fries,29,Starters
9035,25,1,Panner Tandoori Pizza,27,Pizza 
9035,90,1,French Fries,29,Starters
9037,99,1,Meal For 2 Veg,39,Meal Deal
9037,7,1,Margherita Pizza,27,Pizza 
9037,37,1,Super Cheese,29,Starters
9038,77,1,Chicken Delight ,27,Pizza 
9038,123,1,Pepsi 1,38,Beverages 
9039,15,1,Veggie Lovers Pizza ,27,Pizza 
9039,126,1,Water Bottle 1,38,Beverages 
9044,7,1,Margherita Pizza,27,Pizza 
9044,7,1,Margherita Pizza,27,Pizza 
9044,34,1,Cheese Sticks ,29,Starters
9044,90,1,French Fries,29,Starters
9047,90,1,French Fries,29,Starters
9047,36,1,Cheese Garlic Bread ,29,Starters
9049,110,1,Cheese Chicken Pasta ,55,Pasta
9049,126,1,Water Bottle 1,38,Beverages 
9050,7,2,Margherita Pizza,27,Pizza 
9050,90,1,French Fries,29,Starters
9051,77,1,Chicken Delight ,27,Pizza 
9051,123,1,Pepsi 1,38,Beverages 
9052,88,1,Chicken Fingers(Boneless) ,29,Starters
9052,123,2,Pepsi 1,38,Beverages 
9053,85,1,Tandoori Chicken,27,Pizza 
9053,123,2,Pepsi 1,38,Beverages 
9054,7,1,Margherita Pizza,27,Pizza 
9054,123,1,Pepsi 1,38,Beverages 
9055,11,1,Garden Fresh Pizza ,27,Pizza 
9055,34,1,Cheese Sticks ,29,Starters
9055,37,1,Super Cheese,29,Starters
9056,7,1,Margherita Pizza,27,Pizza 
9056,123,1,Pepsi 1,38,Beverages 
9057,16,1,Corn Exotica Pizza,27,Pizza 
9057,36,2,Cheese Garlic Bread ,29,Starters
9057,123,1,Pepsi 1,38,Beverages 
9058,90,1,French Fries,29,Starters
9058,9,1,Simply Veggie Pizza,27,Pizza 
9058,123,1,Pepsi 1,38,Beverages 
9059,34,1,Cheese Sticks ,29,Starters
9059,33,1,Potato Wedges,29,Starters
9061,7,1,Margherita Pizza,27,Pizza 
9061,90,1,French Fries,29,Starters
9062,90,1,French Fries,29,Starters
9062,36,1,Cheese Garlic Bread ,29,Starters
9065,7,1,Margherita Pizza,27,Pizza 
9065,90,1,French Fries,29,Starters
9067,11,1,Garden Fresh Pizza ,27,Pizza 
9067,25,1,Panner Tandoori Pizza,27,Pizza 
9067,126,1,Water Bottle 1,38,Beverages 
9074,7,1,Margherita Pizza,27,Pizza 
9074,88,1,Chicken Fingers(Boneless) ,29,Starters
9074,90,1,French Fries,29,Starters
9074,123,1,Pepsi 1,38,Beverages 
9074,85,1,Tandoori Chicken,27,Pizza 
9074,123,1,Pepsi 1,38,Beverages 
9075,90,2,French Fries,29,Starters
9075,7,1,Margherita Pizza,27,Pizza 
9076,15,1,Veggie Lovers Pizza ,27,Pizza 
9076,33,1,Potato Wedges,29,Starters
9077,7,1,Margherita Pizza,27,Pizza 
9077,123,1,Pepsi 1,38,Beverages 
9079,82,1,Chicken Supreme ,27,Pizza 
9079,123,1,Pepsi 1,38,Beverages 
9079,126,1,Water Bottle 1,38,Beverages 
9081,19,1,Veg Feast Pizza ,27,Pizza 
9081,33,1,Potato Wedges,29,Starters
9081,123,1,Pepsi 1,38,Beverages 
9084,90,1,French Fries,29,Starters
9084,123,1,Pepsi 1,38,Beverages 
9087,77,1,Chicken Delight ,27,Pizza 
9087,122,1,Water Bottle ,38,Beverages 
9090,79,1,Grilled Chicken ,27,Pizza 
9090,35,1,Garlic Bread,29,Starters
9090,123,1,Pepsi 1,38,Beverages 
9091,86,1,Pepperoni,27,Pizza 
9091,88,1,Chicken Fingers(Boneless) ,29,Starters
9093,15,1,Veggie Lovers Pizza ,27,Pizza 
9093,123,1,Pepsi 1,38,Beverages 
9094,11,1,Garden Fresh Pizza ,27,Pizza 
9094,87,1,BBQ Cottage Cheese,28,Pizza Cones
9094,37,1,Super Cheese,29,Starters
9096,7,1,Margherita Pizza,27,Pizza 
9096,123,1,Pepsi 1,38,Beverages 
9097,15,1,Veggie Lovers Pizza ,27,Pizza 
9097,90,1,French Fries,29,Starters
9098,11,1,Garden Fresh Pizza ,27,Pizza 
9098,35,1,Garlic Bread,29,Starters
9098,123,1,Pepsi 1,38,Beverages 
9103,23,1,Jughalbandhi,27,Pizza 
9103,36,1,Cheese Garlic Bread ,29,Starters
9103,39,1,Lava Cake,31,Desserts
9104,11,1,Garden Fresh Pizza ,27,Pizza 
9104,90,1,French Fries,29,Starters
9113,17,1,Veg Supreme Pizza,27,Pizza 
9113,123,2,Pepsi 1,38,Beverages 
9115,109,1,Cheesy Veggie Pasta,55,Pasta
9115,90,1,French Fries,29,Starters
9120,11,1,Garden Fresh Pizza ,27,Pizza 
9120,90,1,French Fries,29,Starters
9122,88,1,Chicken Fingers(Boneless) ,29,Starters
9122,123,1,Pepsi 1,38,Beverages 
9123,123,1,Pepsi 1,38,Beverages 
9123,11,1,Garden Fresh Pizza ,27,Pizza 
9126,11,5,Garden Fresh Pizza ,27,Pizza 
9126,11,4,Garden Fresh Pizza ,27,Pizza 
9126,11,5,Garden Fresh Pizza ,27,Pizza 
9126,11,1,Garden Fresh Pizza ,27,Pizza 
9126,126,1,Water Bottle 1,38,Beverages 
9127,17,1,Veg Supreme Pizza,27,Pizza 
9127,79,1,Grilled Chicken ,27,Pizza 
9127,123,1,Pepsi 1,38,Beverages 
9129,11,4,Garden Fresh Pizza ,27,Pizza 
9129,11,1,Garden Fresh Pizza ,27,Pizza 
9131,7,1,Margherita Pizza,27,Pizza 
9131,34,1,Cheese Sticks ,29,Starters
9131,123,1,Pepsi 1,38,Beverages 
9134,123,3,Pepsi 1,38,Beverages 
9134,126,5,Water Bottle 1,38,Beverages 
9134,126,4,Water Bottle 1,38,Beverages 
9134,126,2,Water Bottle 1,38,Beverages 
9135,99,1,Meal For 2 Veg,39,Meal Deal
9135,39,1,Lava Cake,31,Desserts
9137,90,1,French Fries,29,Starters
9137,36,1,Cheese Garlic Bread ,29,Starters
9138,126,5,Water Bottle 1,38,Beverages 
9138,126,4,Water Bottle 1,38,Beverages 
9138,123,4,Pepsi 1,38,Beverages 
9140,110,1,Cheese Chicken Pasta ,55,Pasta
9140,36,1,Cheese Garlic Bread ,29,Starters
9142,23,1,Jughalbandhi,27,Pizza 
9142,95,2,Mountain Dew ,38,Beverages 
9142,123,1,Pepsi 1,38,Beverages 
9142,36,1,Cheese Garlic Bread ,29,Starters
9143,36,1,Cheese Garlic Bread ,29,Starters
9143,90,1,French Fries,29,Starters
9145,77,1,Chicken Delight ,27,Pizza 
9145,123,2,Pepsi 1,38,Beverages 
9149,17,1,Veg Supreme Pizza,27,Pizza 
9149,125,1,Coke 1,38,Beverages 
9151,77,2,Chicken Delight ,27,Pizza 
9151,122,1,Water Bottle ,38,Beverages 
9151,90,1,French Fries,29,Starters
9152,125,1,Coke 1,38,Beverages 
9152,109,1,Cheesy Veggie Pasta,55,Pasta
9155,77,1,Chicken Delight ,27,Pizza 
9155,78,1,Chicken Sausage ,27,Pizza 
9155,123,2,Pepsi 1,38,Beverages 
9155,123,1,Pepsi 1,38,Beverages 
9159,17,1,Veg Supreme Pizza,27,Pizza 
9159,90,1,French Fries,29,Starters
9159,123,2,Pepsi 1,38,Beverages 
9160,87,1,BBQ Cottage Cheese,28,Pizza Cones
9160,123,1,Pepsi 1,38,Beverages 
9164,15,1,Veggie Lovers Pizza ,27,Pizza 
9164,34,1,Cheese Sticks ,29,Starters
9169,90,1,French Fries,29,Starters
9169,7,1,Margherita Pizza,27,Pizza 
9172,11,1,Garden Fresh Pizza ,27,Pizza 
9172,7,1,Margherita Pizza,27,Pizza 
9172,7,1,Margherita Pizza,27,Pizza 
9172,35,1,Garlic Bread,29,Starters
9173,21,1,Rainbow Veggie Pizza ,27,Pizza 
9173,123,1,Pepsi 1,38,Beverages 
9175,9,2,Simply Veggie Pizza,27,Pizza 
9175,123,4,Pepsi 1,38,Beverages 
9176,15,1,Veggie Lovers Pizza ,27,Pizza 
9176,25,1,Panner Tandoori Pizza,27,Pizza 
9176,90,1,French Fries,29,Starters
9176,35,1,Garlic Bread,29,Starters
9176,122,1,Water Bottle ,38,Beverages 
9178,80,1,Sausage Lovers ,27,Pizza 
9178,123,1,Pepsi 1,38,Beverages 
9178,123,1,Pepsi 1,38,Beverages 
9180,11,1,Garden Fresh Pizza ,27,Pizza 
9180,123,2,Pepsi 1,38,Beverages 
9180,123,1,Pepsi 1,38,Beverages 
9180,123,1,Pepsi 1,38,Beverages 
9184,16,1,Corn Exotica Pizza,27,Pizza 
9184,90,1,French Fries,29,Starters
9184,123,2,Pepsi 1,38,Beverages 
9185,81,1,All Meat Extravaganza,27,Pizza 
9185,123,1,Pepsi 1,38,Beverages 
9186,25,1,Panner Tandoori Pizza,27,Pizza 
9186,123,2,Pepsi 1,38,Beverages 
9189,7,1,Margherita Pizza,27,Pizza 
9189,34,2,Cheese Sticks ,29,Starters
9189,77,1,Chicken Delight ,27,Pizza 
9190,7,1,Margherita Pizza,27,Pizza 
9190,123,1,Pepsi 1,38,Beverages 
9190,37,1,Super Cheese,29,Starters
9191,34,1,Cheese Sticks ,29,Starters
9191,35,1,Garlic Bread,29,Starters
9199,7,2,Margherita Pizza,27,Pizza 
9199,9,1,Simply Veggie Pizza,27,Pizza 
9199,23,1,Jughalbandhi,27,Pizza 
9199,90,1,French Fries,29,Starters
9199,123,2,Pepsi 1,38,Beverages 
9202,90,1,French Fries,29,Starters
9202,16,1,Corn Exotica Pizza,27,Pizza 
9202,123,1,Pepsi 1,38,Beverages 
9202,123,1,Pepsi 1,38,Beverages 
9205,9,1,Simply Veggie Pizza,27,Pizza 
9205,90,1,French Fries,29,Starters
9206,85,1,Tandoori Chicken,27,Pizza 
9206,123,1,Pepsi 1,38,Beverages 
9208,7,2,Margherita Pizza,27,Pizza 
9208,34,1,Cheese Sticks ,29,Starters
9208,90,3,French Fries,29,Starters
9210,109,1,Cheesy Veggie Pasta,55,Pasta
9210,39,1,Lava Cake,31,Desserts
9213,7,1,Margherita Pizza,27,Pizza 
9213,7,1,Margherita Pizza,27,Pizza 
9213,7,1,Margherita Pizza,27,Pizza 
9213,7,1,Margherita Pizza,27,Pizza 
9213,7,1,Margherita Pizza,27,Pizza 
9213,7,1,Margherita Pizza,27,Pizza 
9213,7,1,Margherita Pizza,27,Pizza 
9214,7,3,Margherita Pizza,27,Pizza 
9214,122,1,Water Bottle ,38,Beverages 
9221,79,1,Grilled Chicken ,27,Pizza 
9221,123,2,Pepsi 1,38,Beverages 
9223,126,2,Water Bottle 1,38,Beverages 
9223,123,1,Pepsi 1,38,Beverages 
9224,11,1,Garden Fresh Pizza ,27,Pizza 
9224,123,1,Pepsi 1,38,Beverages 
9226,9,1,Simply Veggie Pizza,27,Pizza 
9226,90,1,French Fries,29,Starters
9226,123,2,Pepsi 1,38,Beverages 
9230,7,4,Margherita Pizza,27,Pizza 
9230,123,4,Pepsi 1,38,Beverages 
9230,90,1,French Fries,29,Starters
9231,25,1,Panner Tandoori Pizza,27,Pizza 
9231,123,1,Pepsi 1,38,Beverages 
9231,36,1,Cheese Garlic Bread ,29,Starters
9231,123,1,Pepsi 1,38,Beverages 
9237,19,1,Veg Feast Pizza ,27,Pizza 
9237,36,1,Cheese Garlic Bread ,29,Starters
9240,23,1,Jughalbandhi,27,Pizza 
9240,123,1,Pepsi 1,38,Beverages 
9241,81,1,All Meat Extravaganza,27,Pizza 
9241,123,1,Pepsi 1,38,Beverages 
9243,82,1,Chicken Supreme ,27,Pizza 
9243,36,2,Cheese Garlic Bread ,29,Starters
9243,123,1,Pepsi 1,38,Beverages 
9244,78,1,Chicken Sausage ,27,Pizza 
9244,90,2,French Fries,29,Starters
9244,88,1,Chicken Fingers(Boneless) ,29,Starters
9246,17,1,Veg Supreme Pizza,27,Pizza 
9246,123,1,Pepsi 1,38,Beverages 
9248,19,1,Veg Feast Pizza ,27,Pizza 
9248,36,1,Cheese Garlic Bread ,29,Starters
9248,123,1,Pepsi 1,38,Beverages 
9251,7,1,Margherita Pizza,27,Pizza 
9251,90,1,French Fries,29,Starters
9252,33,1,Potato Wedges,29,Starters
9252,34,1,Cheese Sticks ,29,Starters
9253,109,1,Cheesy Veggie Pasta,55,Pasta
9253,90,1,French Fries,29,Starters
9253,126,1,Water Bottle 1,38,Beverages 
9255,78,1,Chicken Sausage ,27,Pizza 
9255,7,1,Margherita Pizza,27,Pizza 
9255,36,1,Cheese Garlic Bread ,29,Starters
9255,123,2,Pepsi 1,38,Beverages 
9256,17,1,Veg Supreme Pizza,27,Pizza 
9256,39,1,Lava Cake,31,Desserts
9256,34,1,Cheese Sticks ,29,Starters
9256,109,1,Cheesy Veggie Pasta,55,Pasta
9257,15,1,Veggie Lovers Pizza ,27,Pizza 
9257,127,1,Carry Bag,38,Beverages 
9258,7,1,Margherita Pizza,27,Pizza 
9258,37,1,Super Cheese,29,Starters
9262,7,1,Margherita Pizza,27,Pizza 
9262,37,1,Super Cheese,29,Starters
9263,16,1,Corn Exotica Pizza,27,Pizza 
9263,123,2,Pepsi 1,38,Beverages 
9264,109,1,Cheesy Veggie Pasta,55,Pasta
9264,7,1,Margherita Pizza,27,Pizza 
9264,126,1,Water Bottle 1,38,Beverages 
9267,16,1,Corn Exotica Pizza,27,Pizza 
9267,88,1,Chicken Fingers(Boneless) ,29,Starters
9267,90,1,French Fries,29,Starters
9267,123,2,Pepsi 1,38,Beverages 
9269,7,1,Margherita Pizza,27,Pizza 
9269,90,1,French Fries,29,Starters
9271,23,1,Jughalbandhi,27,Pizza 
9271,109,1,Cheesy Veggie Pasta,55,Pasta
9273,90,1,French Fries,29,Starters
9273,88,1,Chicken Fingers(Boneless) ,29,Starters
9273,123,1,Pepsi 1,38,Beverages 
9274,77,1,Chicken Delight ,27,Pizza 
9274,90,1,French Fries,29,Starters
9277,25,1,Panner Tandoori Pizza,27,Pizza 
9277,123,2,Pepsi 1,38,Beverages 
9280,77,1,Chicken Delight ,27,Pizza 
9280,123,1,Pepsi 1,38,Beverages 
9281,25,1,Panner Tandoori Pizza,27,Pizza 
9281,123,1,Pepsi 1,38,Beverages 
9282,87,1,BBQ Cottage Cheese,28,Pizza Cones
9282,90,1,French Fries,29,Starters
9286,123,1,Pepsi 1,38,Beverages 
9286,90,1,French Fries,29,Starters
9286,34,1,Cheese Sticks ,29,Starters
9288,90,1,French Fries,29,Starters
9288,34,1,Cheese Sticks ,29,Starters
9288,123,2,Pepsi 1,38,Beverages 
9292,77,2,Chicken Delight ,27,Pizza 
9292,123,2,Pepsi 1,38,Beverages 
9292,36,1,Cheese Garlic Bread ,29,Starters
9296,7,1,Margherita Pizza,27,Pizza 
9296,36,1,Cheese Garlic Bread ,29,Starters
9296,123,1,Pepsi 1,38,Beverages 
9297,7,1,Margherita Pizza,27,Pizza 
9297,123,1,Pepsi 1,38,Beverages 
9298,109,1,Cheesy Veggie Pasta,55,Pasta
9298,15,1,Veggie Lovers Pizza ,27,Pizza 
9298,123,1,Pepsi 1,38,Beverages 
9299,109,1,Cheesy Veggie Pasta,55,Pasta
9299,110,1,Cheese Chicken Pasta ,55,Pasta
9300,110,1,Cheese Chicken Pasta ,55,Pasta
9300,122,1,Water Bottle ,38,Beverages 
9308,7,1,Margherita Pizza,27,Pizza 
9308,11,1,Garden Fresh Pizza ,27,Pizza 
9308,123,1,Pepsi 1,38,Beverages 
9314,123,3,Pepsi 1,38,Beverages 
9314,90,2,French Fries,29,Starters
9314,126,1,Water Bottle 1,38,Beverages 
9318,15,1,Veggie Lovers Pizza ,27,Pizza 
9318,37,1,Super Cheese,29,Starters
9318,123,1,Pepsi 1,38,Beverages 
9323,77,1,Chicken Delight ,27,Pizza 
9323,123,1,Pepsi 1,38,Beverages 
9324,7,1,Margherita Pizza,27,Pizza 
9324,125,1,Coke 1,38,Beverages 
9325,25,1,Panner Tandoori Pizza,27,Pizza 
9325,123,1,Pepsi 1,38,Beverages 
9325,34,1,Cheese Sticks ,29,Starters
9328,7,2,Margherita Pizza,27,Pizza 
9328,123,1,Pepsi 1,38,Beverages 
9329,7,1,Margherita Pizza,27,Pizza 
9329,36,1,Cheese Garlic Bread ,29,Starters
9331,82,1,Chicken Supreme ,27,Pizza 
9331,123,2,Pepsi 1,38,Beverages 
9331,36,1,Cheese Garlic Bread ,29,Starters
9333,16,1,Corn Exotica Pizza,27,Pizza 
9333,123,1,Pepsi 1,38,Beverages 
9334,16,1,Corn Exotica Pizza,27,Pizza 
9334,90,1,French Fries,29,Starters
9335,25,1,Panner Tandoori Pizza,27,Pizza 
9335,34,1,Cheese Sticks ,29,Starters
9336,123,5,Pepsi 1,38,Beverages 
9336,123,4,Pepsi 1,38,Beverages 
9336,126,1,Water Bottle 1,38,Beverages 
9339,90,1,French Fries,29,Starters
9339,7,1,Margherita Pizza,27,Pizza 
9340,16,1,Corn Exotica Pizza,27,Pizza 
9340,79,1,Grilled Chicken ,27,Pizza 
9340,123,5,Pepsi 1,38,Beverages 
9340,123,1,Pepsi 1,38,Beverages 
9340,16,1,Corn Exotica Pizza,27,Pizza 
9344,84,1,Punjabi Chicken Tikka ,27,Pizza 
9344,85,1,Tandoori Chicken,27,Pizza 
9344,123,2,Pepsi 1,38,Beverages 
9346,85,1,Tandoori Chicken,27,Pizza 
9346,123,1,Pepsi 1,38,Beverages 
9348,7,1,Margherita Pizza,27,Pizza 
9348,35,1,Garlic Bread,29,Starters
9349,27,1,Hot Chilli Pizza,27,Pizza 
9349,16,1,Corn Exotica Pizza,27,Pizza 
9349,123,1,Pepsi 1,38,Beverages 
9350,82,1,Chicken Supreme ,27,Pizza 
9350,90,1,French Fries,29,Starters
9350,123,1,Pepsi 1,38,Beverages 
9351,99,1,Meal For 2 Veg,39,Meal Deal
9351,123,1,Pepsi 1,38,Beverages 
9353,7,1,Margherita Pizza,27,Pizza 
9353,90,1,French Fries,29,Starters
9353,125,1,Coke 1,38,Beverages 
9354,77,1,Chicken Delight ,27,Pizza 
9354,123,2,Pepsi 1,38,Beverages 
9355,123,2,Pepsi 1,38,Beverages 
9355,126,1,Water Bottle 1,38,Beverages 
9356,34,1,Cheese Sticks ,29,Starters
9356,19,1,Veg Feast Pizza ,27,Pizza 
9356,123,1,Pepsi 1,38,Beverages 
9360,90,1,French Fries,29,Starters
9360,85,1,Tandoori Chicken,27,Pizza 
9363,78,1,Chicken Sausage ,27,Pizza 
9363,34,1,Cheese Sticks ,29,Starters
9367,17,1,Veg Supreme Pizza,27,Pizza 
9367,90,1,French Fries,29,Starters
9369,80,1,Sausage Lovers ,27,Pizza 
9369,83,1,Supreme Combo,27,Pizza 
9369,123,3,Pepsi 1,38,Beverages 
9370,25,1,Panner Tandoori Pizza,27,Pizza 
9370,16,1,Corn Exotica Pizza,27,Pizza 
9370,125,1,Coke 1,38,Beverages 
9372,79,1,Grilled Chicken ,27,Pizza 
9372,123,2,Pepsi 1,38,Beverages 
9373,77,1,Chicken Delight ,27,Pizza 
9373,33,1,Potato Wedges,29,Starters
9377,78,1,Chicken Sausage ,27,Pizza 
9377,7,1,Margherita Pizza,27,Pizza 
9378,77,1,Chicken Delight ,27,Pizza 
9378,123,1,Pepsi 1,38,Beverages 
9378,90,1,French Fries,29,Starters
9379,7,1,Margherita Pizza,27,Pizza 
9379,123,1,Pepsi 1,38,Beverages 
9380,79,1,Grilled Chicken ,27,Pizza 
9380,39,1,Lava Cake,31,Desserts
9383,7,1,Margherita Pizza,27,Pizza 
9383,7,1,Margherita Pizza,27,Pizza 
9383,123,1,Pepsi 1,38,Beverages 
9386,29,1,Veg Kolhapuri Pizza,27,Pizza 
9386,122,1,Water Bottle ,38,Beverages 
9386,123,2,Pepsi 1,38,Beverages 
9386,123,1,Pepsi 1,38,Beverages 
9387,7,1,Margherita Pizza,27,Pizza 
9387,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
9391,123,1,Pepsi 1,38,Beverages 
9391,33,1,Potato Wedges,29,Starters
9392,85,1,Tandoori Chicken,27,Pizza 
9392,123,2,Pepsi 1,38,Beverages 
9393,77,1,Chicken Delight ,27,Pizza 
9393,39,1,Lava Cake,31,Desserts
9393,123,1,Pepsi 1,38,Beverages 
9396,17,1,Veg Supreme Pizza,27,Pizza 
9396,123,1,Pepsi 1,38,Beverages 
9400,77,1,Chicken Delight ,27,Pizza 
9400,123,1,Pepsi 1,38,Beverages 
9402,7,1,Margherita Pizza,27,Pizza 
9402,7,1,Margherita Pizza,27,Pizza 
9403,39,1,Lava Cake,31,Desserts
9403,109,1,Cheesy Veggie Pasta,55,Pasta
9403,90,1,French Fries,29,Starters
9405,36,1,Cheese Garlic Bread ,29,Starters
9405,7,1,Margherita Pizza,27,Pizza 
9405,33,1,Potato Wedges,29,Starters
9407,123,1,Pepsi 1,38,Beverages 
9407,90,1,French Fries,29,Starters
9408,32,1,Chicken Tikka Pizza Cone,28,Pizza Cones
9408,7,1,Margherita Pizza,27,Pizza 
9411,25,1,Panner Tandoori Pizza,27,Pizza 
9411,37,1,Super Cheese,29,Starters
9411,123,1,Pepsi 1,38,Beverages 
9412,86,1,Pepperoni,27,Pizza 
9412,36,1,Cheese Garlic Bread ,29,Starters
9415,123,1,Pepsi 1,38,Beverages 
9415,17,1,Veg Supreme Pizza,27,Pizza 
9416,123,5,Pepsi 1,38,Beverages 
9416,123,4,Pepsi 1,38,Beverages 
9416,123,5,Pepsi 1,38,Beverages 
9419,90,1,French Fries,29,Starters
9419,11,1,Garden Fresh Pizza ,27,Pizza 
9419,123,2,Pepsi 1,38,Beverages 
9423,16,1,Corn Exotica Pizza,27,Pizza 
9423,123,1,Pepsi 1,38,Beverages 
9424,21,1,Rainbow Veggie Pizza ,27,Pizza 
9424,36,1,Cheese Garlic Bread ,29,Starters
9425,90,1,French Fries,29,Starters
9425,123,2,Pepsi 1,38,Beverages 
9427,17,1,Veg Supreme Pizza,27,Pizza 
9427,77,1,Chicken Delight ,27,Pizza 
9427,90,2,French Fries,29,Starters
9427,123,1,Pepsi 1,38,Beverages 
9428,7,1,Margherita Pizza,27,Pizza 
9428,123,1,Pepsi 1,38,Beverages 
9428,39,1,Lava Cake,31,Desserts
9429,7,1,Margherita Pizza,27,Pizza 
9429,122,1,Water Bottle ,38,Beverages 
9430,90,1,French Fries,29,Starters
9430,123,2,Pepsi 1,38,Beverages 
9434,79,1,Grilled Chicken ,27,Pizza 
9434,85,1,Tandoori Chicken,27,Pizza 
9434,90,1,French Fries,29,Starters
9437,82,1,Chicken Supreme ,27,Pizza 
9437,123,3,Pepsi 1,38,Beverages 
9437,37,2,Super Cheese,29,Starters
9442,36,1,Cheese Garlic Bread ,29,Starters
9442,37,1,Super Cheese,29,Starters
9447,81,1,All Meat Extravaganza,27,Pizza 
9447,90,1,French Fries,29,Starters
9447,123,1,Pepsi 1,38,Beverages 
9454,36,1,Cheese Garlic Bread ,29,Starters
9454,90,2,French Fries,29,Starters
9454,123,2,Pepsi 1,38,Beverages 
9455,17,1,Veg Supreme Pizza,27,Pizza 
9455,79,1,Grilled Chicken ,27,Pizza 
9455,123,4,Pepsi 1,38,Beverages 
9460,123,1,Pepsi 1,38,Beverages 
9460,123,1,Pepsi 1,38,Beverages 
9460,88,1,Chicken Fingers(Boneless) ,29,Starters
9461,11,1,Garden Fresh Pizza ,27,Pizza 
9461,36,2,Cheese Garlic Bread ,29,Starters
9462,36,1,Cheese Garlic Bread ,29,Starters
9462,123,1,Pepsi 1,38,Beverages 
9467,11,1,Garden Fresh Pizza ,27,Pizza 
9467,123,1,Pepsi 1,38,Beverages 
9470,25,1,Panner Tandoori Pizza,27,Pizza 
9470,123,1,Pepsi 1,38,Beverages 
9472,77,1,Chicken Delight ,27,Pizza 
9472,123,1,Pepsi 1,38,Beverages 
9472,34,1,Cheese Sticks ,29,Starters
9473,86,1,Pepperoni,27,Pizza 
9473,77,1,Chicken Delight ,27,Pizza 
9473,123,3,Pepsi 1,38,Beverages 
9474,123,1,Pepsi 1,38,Beverages 
9474,11,1,Garden Fresh Pizza ,27,Pizza 
9475,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
9475,17,1,Veg Supreme Pizza,27,Pizza 
9475,36,1,Cheese Garlic Bread ,29,Starters
9475,123,2,Pepsi 1,38,Beverages 
9479,31,1,Garden Fresh Pizza Cone,28,Pizza Cones
9479,123,1,Pepsi 1,38,Beverages 
9483,17,1,Veg Supreme Pizza,27,Pizza 
9483,123,1,Pepsi 1,38,Beverages 
9490,123,1,Pepsi 1,38,Beverages 
9490,126,1,Water Bottle 1,38,Beverages 
9493,84,1,Punjabi Chicken Tikka ,27,Pizza 
9493,90,1,French Fries,29,Starters
9495,25,1,Panner Tandoori Pizza,27,Pizza 
9495,34,1,Cheese Sticks ,29,Starters
9495,123,1,Pepsi 1,38,Beverages 
9498,37,1,Super Cheese,29,Starters
9498,123,2,Pepsi 1,38,Beverages 
9500,79,1,Grilled Chicken ,27,Pizza 
9500,122,1,Water Bottle ,38,Beverages 
9502,109,2,Cheesy Veggie Pasta,55,Pasta
9502,90,1,French Fries,29,Starters
9503,7,1,Margherita Pizza,27,Pizza 
9503,123,1,Pepsi 1,38,Beverages 
